ID,NAME,PARENT,YEAR,TOTAL
1,PASAULE,,1990,5288137359
2,PASAULE,,1991,5375716954
3,PASAULE,,1992,5459838024
4,PASAULE,,1993,5544808371
5,PASAULE,,1994,5628818958
6,PASAULE,,1995,5713659163
7,PASAULE,,1996,5796553892
8,PASAULE,,1997,5879181284
9,PASAULE,,1998,5960951251
10,PASAULE,,1999,6041479766
11,PASAULE,,2000,6121371868
12,PASAULE,,2001,6200826289
13,PASAULE,,2002,6280008070
14,PASAULE,,2003,6359405021
15,PASAULE,,2004,6439366735
16,PASAULE,,2005,6519872183
17,PASAULE,,2006,6601083228
18,PASAULE,,2007,6682860600
19,PASAULE,,2008,6765986891
20,PASAULE,,2009,6849272706
21,PASAULE,,2010,6932596129
22,PASAULE,,2011,7014792135
23,PASAULE,,2012,7099311892
24,PASAULE,,2013,7184861447
25,PASAULE,,2014,7271057715
26,PASAULE,,2015,7383008820
27,PASAULE,,2016,7466964280
28,PASAULE,,2017,7550262101
29,PASAULE,,2018,7632819325
30,PASAULE,,2019,7714576923
31,PASAULE,,2020,7795482309
32,PASAULE,,2021,7875464634
33,PASAULE,,2022,7954468982
34,PASAULE,,2023,8032487475
35,PASAULE,,2024,8109532823
36,PASAULE,,2025,8185613757
37,PASAULE,,2026,8260710124
38,PASAULE,,2027,8334801643
39,PASAULE,,2028,8407900352
40,PASAULE,,2029,8480027356
41,PASAULE,,2030,8551198643
42,PASAULE,,2031,8621415775
43,PASAULE,,2032,8690673506
44,PASAULE,,2033,8758973114
45,PASAULE,,2034,8826315616
46,PASAULE,,2035,8892701940
47,PASAULE,,2036,8958126691
48,PASAULE,,2037,9022590075
49,PASAULE,,2038,9086103797
50,PASAULE,,2039,9148683649
51,PASAULE,,2040,9210337004
52,PASAULE,,2041,9271063273
53,PASAULE,,2042,9330845890
54,PASAULE,,2043,9389655929
55,PASAULE,,2044,9447454649
56,PASAULE,,2045,9504209572
57,PASAULE,,2046,9559909195
58,PASAULE,,2047,9614545440
59,PASAULE,,2048,9668093432
60,PASAULE,,2049,9720525979
61,PASAULE,,2050,9771822753
62,PASAULE,,2051,9821979204
63,PASAULE,,2052,9870996143
64,PASAULE,,2053,9918868234
65,PASAULE,,2054,9965591995
66,PASAULE,,2055,10011171422
67,PASAULE,,2056,10055609539
68,PASAULE,,2057,10098925718
69,PASAULE,,2058,10141161411
70,PASAULE,,2059,10182370369
71,PASAULE,,2060,10222598469
72,PASAULE,,2061,10261867905
73,PASAULE,,2062,10300193299
74,PASAULE,,2063,10337605232
75,PASAULE,,2064,10374134682
76,PASAULE,,2065,10409808296
77,PASAULE,,2066,10444646732
78,PASAULE,,2067,10478663350
79,PASAULE,,2068,10511866504
80,PASAULE,,2069,10544259435
81,PASAULE,,2070,10575846551
82,PASAULE,,2071,10606640450
83,PASAULE,,2072,10636651714
84,PASAULE,,2073,10665879012
85,PASAULE,,2074,10694316774
86,PASAULE,,2075,10721963763
87,PASAULE,,2076,10748825986
88,PASAULE,,2077,10774916274
89,PASAULE,,2078,10800248725
90,PASAULE,,2079,10824840805
91,PASAULE,,2080,10848708184
92,PASAULE,,2081,10871858040
93,PASAULE,,2082,10894298619
94,PASAULE,,2083,10916049655
95,PASAULE,,2084,10937133165
96,PASAULE,,2085,10957565804
97,PASAULE,,2086,10977355755
98,PASAULE,,2087,10996502489
99,PASAULE,,2088,11015004824
100,PASAULE,,2089,11032857615
101,PASAULE,,2090,11050055193
102,PASAULE,,2091,11066592635
103,PASAULE,,2092,11082465223
104,PASAULE,,2093,11097667992
105,PASAULE,,2094,11112193711
106,PASAULE,,2095,11126032796
107,PASAULE,,2096,11139172514
108,PASAULE,,2097,11151596850
109,PASAULE,,2098,11163286403
110,PASAULE,,2099,11174218742
111,PASAULE,,2100,11184367721
112,PASAULE,PASAULE,1990,634567044
113,AFRICA,PASAULE,1991,651763106
114,AFRICA,PASAULE,1992,669221342
115,AFRICA,PASAULE,1993,686916862
116,AFRICA,PASAULE,1994,704820799
117,AFRICA,PASAULE,1995,722921961
118,AFRICA,PASAULE,1996,741220519
119,AFRICA,PASAULE,1997,759752789
120,AFRICA,PASAULE,1998,778592236
121,AFRICA,PASAULE,1999,797836027
122,AFRICA,PASAULE,2000,817566004
123,AFRICA,PASAULE,2001,837820928
124,AFRICA,PASAULE,2002,858622597
125,AFRICA,PASAULE,2003,880016866
126,AFRICA,PASAULE,2004,902048601
127,AFRICA,PASAULE,2005,924757708
128,AFRICA,PASAULE,2006,948156166
129,AFRICA,PASAULE,2007,972265961
130,AFRICA,PASAULE,2008,997144670
131,AFRICA,PASAULE,2009,1022858654
132,AFRICA,PASAULE,2010,1049446344
133,AFRICA,PASAULE,2011,1076933813
134,AFRICA,PASAULE,2012,1105285268
135,AFRICA,PASAULE,2013,1134398192
136,AFRICA,PASAULE,2014,1164129789
137,AFRICA,PASAULE,2015,1194369908
138,AFRICA,PASAULE,2016,1225080510
139,AFRICA,PASAULE,2017,1256268025
140,AFRICA,PASAULE,2018,1287920518
141,AFRICA,PASAULE,2019,1320038716
142,AFRICA,PASAULE,2020,1352622189
143,AFRICA,PASAULE,2021,1385654615
144,AFRICA,PASAULE,2022,1419122396
145,AFRICA,PASAULE,2023,1453034271
146,AFRICA,PASAULE,2024,1487406129
147,AFRICA,PASAULE,2025,1522250093
148,AFRICA,PASAULE,2026,1557562575
149,AFRICA,PASAULE,2027,1593338261
150,AFRICA,PASAULE,2028,1629585987
151,AFRICA,PASAULE,2029,1666317064
152,AFRICA,PASAULE,2030,1703537504
153,AFRICA,PASAULE,2031,1741243659
154,AFRICA,PASAULE,2032,1779425239
155,AFRICA,PASAULE,2033,1818071729
156,AFRICA,PASAULE,2034,1857169603
157,AFRICA,PASAULE,2035,1896703697
158,AFRICA,PASAULE,2036,1936661446
159,AFRICA,PASAULE,2037,1977026733
160,AFRICA,PASAULE,2038,2017774373
161,AFRICA,PASAULE,2039,2058875145
162,AFRICA,PASAULE,2040,2100301731
163,AFRICA,PASAULE,2041,2142034032
164,AFRICA,PASAULE,2042,2184052732
165,AFRICA,PASAULE,2043,2226331727
166,AFRICA,PASAULE,2044,2268843050
167,AFRICA,PASAULE,2045,2311561326
168,AFRICA,PASAULE,2046,2354463822
169,AFRICA,PASAULE,2047,2397531544
170,AFRICA,PASAULE,2048,2440746939
171,AFRICA,PASAULE,2049,2484094200
172,AFRICA,PASAULE,2050,2527556761
173,AFRICA,PASAULE,2051,2571117139
174,AFRICA,PASAULE,2052,2614755642
175,AFRICA,PASAULE,2053,2658451115
176,AFRICA,PASAULE,2054,2702181334
177,AFRICA,PASAULE,2055,2745926407
178,AFRICA,PASAULE,2056,2789666927
179,AFRICA,PASAULE,2057,2833388482
180,AFRICA,PASAULE,2058,2877081528
181,AFRICA,PASAULE,2059,2920739470
182,AFRICA,PASAULE,2060,2964353082
183,AFRICA,PASAULE,2061,3007906925
184,AFRICA,PASAULE,2062,3051382037
185,AFRICA,PASAULE,2063,3094761491
186,AFRICA,PASAULE,2064,3138027267
187,AFRICA,PASAULE,2065,3181160854
188,AFRICA,PASAULE,2066,3224145333
189,AFRICA,PASAULE,2067,3266961833
190,AFRICA,PASAULE,2068,3309587756
191,AFRICA,PASAULE,2069,3351998507
192,AFRICA,PASAULE,2070,3394171069
193,AFRICA,PASAULE,2071,3436086388
194,AFRICA,PASAULE,2072,3477726614
195,AFRICA,PASAULE,2073,3519071835
196,AFRICA,PASAULE,2074,3560101830
197,AFRICA,PASAULE,2075,3600797691
198,AFRICA,PASAULE,2076,3641141475
199,AFRICA,PASAULE,2077,3681116717
200,AFRICA,PASAULE,2078,3720708116
201,AFRICA,PASAULE,2079,3759901199
202,AFRICA,PASAULE,2080,3798681715
203,AFRICA,PASAULE,2081,3837034622
204,AFRICA,PASAULE,2082,3874945058
205,AFRICA,PASAULE,2083,3912399374
206,AFRICA,PASAULE,2084,3949384312
207,AFRICA,PASAULE,2085,3985886746
208,AFRICA,PASAULE,2086,4021894387
209,AFRICA,PASAULE,2087,4057394393
210,AFRICA,PASAULE,2088,4092373472
211,AFRICA,PASAULE,2089,4126818332
212,AFRICA,PASAULE,2090,4160716504
213,AFRICA,PASAULE,2091,4194057086
214,AFRICA,PASAULE,2092,4226830047
215,AFRICA,PASAULE,2093,4259026664
216,AFRICA,PASAULE,2094,4290638534
217,AFRICA,PASAULE,2095,4321657590
218,AFRICA,PASAULE,2096,4352075947
219,AFRICA,PASAULE,2097,4381885852
220,AFRICA,PASAULE,2098,4411079612
221,AFRICA,PASAULE,2099,4439649658
222,AFRICA,PASAULE,2100,4467588433
223,ASIA,PASAULE,1990,3221341719
224,ASIA,PASAULE,1991,3278551343
225,ASIA,PASAULE,1992,3333604095
226,ASIA,PASAULE,1993,3386759856
227,ASIA,PASAULE,1994,3438526430
228,ASIA,PASAULE,1995,3489306253
229,ASIA,PASAULE,1996,3539101069
230,ASIA,PASAULE,1997,3587833521
231,ASIA,PASAULE,1998,3635758510
232,ASIA,PASAULE,1999,3683189786
233,ASIA,PASAULE,2000,3730370625
234,ASIA,PASAULE,2001,3777425069
235,ASIA,PASAULE,2002,3824369526
236,ASIA,PASAULE,2003,3871201740
237,ASIA,PASAULE,2004,3917871151
238,ASIA,PASAULE,2005,3964342662
239,ASIA,PASAULE,2006,4010602667
240,ASIA,PASAULE,2007,4056684697
241,ASIA,PASAULE,2008,4102643673
242,ASIA,PASAULE,2009,4148549798
243,ASIA,PASAULE,2010,4194425212
244,ASIA,PASAULE,2011,4240280976
245,ASIA,PASAULE,2012,4286014730
246,ASIA,PASAULE,2013,4331391205
247,ASIA,PASAULE,2014,4376099655
248,ASIA,PASAULE,2015,4419897601
249,ASIA,PASAULE,2016,4462676731
250,ASIA,PASAULE,2017,4504428373
251,ASIA,PASAULE,2018,4545133094
252,ASIA,PASAULE,2019,4584807072
253,ASIA,PASAULE,2020,4623454191
254,ASIA,PASAULE,2021,4661038369
255,ASIA,PASAULE,2022,4697504814
256,ASIA,PASAULE,2023,4732823225
257,ASIA,PASAULE,2024,4766965112
258,ASIA,PASAULE,2025,4799909855
259,ASIA,PASAULE,2026,4831638139
260,ASIA,PASAULE,2027,4862147053
261,ASIA,PASAULE,2028,4891455202
262,ASIA,PASAULE,2029,4919593554
263,ASIA,PASAULE,2030,4946586362
264,ASIA,PASAULE,2031,4972442842
265,ASIA,PASAULE,2032,4997160559
266,ASIA,PASAULE,2033,5020740081
267,ASIA,PASAULE,2034,5043179046
268,ASIA,PASAULE,2035,5064479825
269,ASIA,PASAULE,2036,5084644871
270,ASIA,PASAULE,2037,5103689081
271,ASIA,PASAULE,2038,5121642440
272,ASIA,PASAULE,2039,5138542949
273,ASIA,PASAULE,2040,5154419096
274,ASIA,PASAULE,2041,5169286149
275,ASIA,PASAULE,2042,5183143256
276,ASIA,PASAULE,2043,5195983342
277,ASIA,PASAULE,2044,5207791701
278,ASIA,PASAULE,2045,5218558306
279,ASIA,PASAULE,2046,5228289869
280,ASIA,PASAULE,2047,5236996045
281,ASIA,PASAULE,2048,5244673469
282,ASIA,PASAULE,2049,5251317241
283,ASIA,PASAULE,2050,5256927499
284,ASIA,PASAULE,2051,5261515607
285,ASIA,PASAULE,2052,5265097185
286,ASIA,PASAULE,2053,5267683934
287,ASIA,PASAULE,2054,5269289277
288,ASIA,PASAULE,2055,5269931516
289,ASIA,PASAULE,2056,5269628678
290,ASIA,PASAULE,2057,5268409586
291,ASIA,PASAULE,2058,5266317671
292,ASIA,PASAULE,2059,5263404552
293,ASIA,PASAULE,2060,5259717370
294,ASIA,PASAULE,2061,5255287955
295,ASIA,PASAULE,2062,5250143673
296,ASIA,PASAULE,2063,5244322397
297,ASIA,PASAULE,2064,5237862657
